0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,18_x,18_y,19_x,19_y,20_x,20_y,Category
0.24342308938503265,0.7678987383842468,0.2831127941608429,0.7120802402496338,0.2920151948928833,0.6460220217704773,0.2938564121723175,0.5964519381523132,0.2945858836174011,0.5578630566596985,0.20865483582019806,0.5847623348236084,0.19475555419921875,0.5189492106437683,0.18722739815711975,0.4780727028846741,0.18055713176727295,0.4442681670188904,0.17987951636314392,0.583252489566803,0.15676844120025635,0.5052997469902039,0.14989274740219116,0.45227935910224915,0.1468343436717987,0.410134494304657,0.15274855494499207,0.5930629968643188,0.129014253616333,0.5169367790222168,0.1267557293176651,0.46067434549331665,0.12537673115730286,0.4134393334388733,0.1288912445306778,0.6146987676620483,0.10061346739530563,0.542293906211853,0.08612252026796341,0.49353882670402527,0.07466397434473038,0.4504757523536682,Paper
0.259711891412735,0.5772326588630676,0.31015121936798096,0.5527584552764893,0.3454211354255676,0.49608761072158813,0.37691521644592285,0.43952828645706177,0.40889105200767517,0.4067675471305847,0.3155749440193176,0.40077975392341614,0.33201900124549866,0.32429954409599304,0.3401782214641571,0.27290448546409607,0.34316879510879517,0.22844789922237396,0.27979332208633423,0.38109099864959717,0.2897268831729889,0.2881040573120117,0.2927092909812927,0.22791871428489685,0.29142212867736816,0.17733259499073029,0.24354621767997742,0.3856196999549866,0.23389320075511932,0.29495587944984436,0.22598598897457123,0.2334919571876526,0.21817317605018616,0.18465319275856018,0.20743754506111145,0.41151005029678345,0.17176513373851776,0.3514077961444855,0.14640063047409058,0.3121338486671448,0.12598612904548645,0.27404049038887024,Paper
0.7762545943260193,0.5558498501777649,0.7200369238853455,0.5390205979347229,0.6750695109367371,0.4846615195274353,0.6508299112319946,0.4327906370162964,0.6270889043807983,0.40526828169822693,0.709619402885437,0.38801923394203186,0.6854186058044434,0.32150259613990784,0.6726651191711426,0.2817382514476776,0.6638762354850769,0.24728775024414062,0.7420154809951782,0.3690398335456848,0.7265239357948303,0.28945279121398926,0.7178816795349121,0.2398398071527481,0.711437463760376,0.20060838758945465,0.7733871936798096,0.36509713530540466,0.7674599289894104,0.2855181097984314,0.7632280588150024,0.2367171347141266,0.7586554884910583,0.19444012641906738,0.8047208786010742,0.37351733446121216,0.809919536113739,0.309315949678421,0.8136731386184692,0.26715287566185,0.8156071901321411,0.22778768837451935,Paper
0.3233563303947449,0.8180627822875977,0.361165851354599,0.752439558506012,0.37409675121307373,0.6691471338272095,0.38431984186172485,0.5967700481414795,0.40383076667785645,0.547931432723999,0.29735037684440613,0.6022495627403259,0.27857714891433716,0.5210695266723633,0.2642407715320587,0.4724928140640259,0.24789154529571533,0.4327012300491333,0.25590014457702637,0.6157581210136414,0.22646422684192657,0.5274072885513306,0.20536361634731293,0.4727244973182678,0.18270330131053925,0.427118182182312,0.22651714086532593,0.649974524974823,0.17144939303398132,0.5853290557861328,0.13483822345733643,0.546413242816925,0.10356205701828003,0.5123867988586426,0.20998254418373108,0.7011067867279053,0.14971575140953064,0.6749113202095032,0.11033730208873749,0.6643046736717224,0.07528169453144073,0.649422824382782,Paper
0.3136524260044098,0.7999685406684875,0.3427431881427765,0.7318434119224548,0.35215577483177185,0.6560111045837402,0.36730247735977173,0.5897717475891113,0.3907310664653778,0.5374459028244019,0.25755155086517334,0.5931378602981567,0.22387076914310455,0.5146905779838562,0.20190632343292236,0.4679340720176697,0.1781947761774063,0.4296033978462219,0.21591539680957794,0.6181784272193909,0.168426051735878,0.537458062171936,0.13528816401958466,0.48809102177619934,0.10314049571752548,0.45142674446105957,0.1907573640346527,0.6626854538917542,0.12146556377410889,0.6181513667106628,0.07366384565830231,0.5916835069656372,0.03291742503643036,0.5704814195632935,0.18117468059062958,0.7199277281761169,0.11385126411914825,0.7159570455551147,0.07094845175743103,0.7190420627593994,0.032250940799713135,0.7160027027130127,Paper
0.8008722066879272,0.5362135171890259,0.7455160021781921,0.5288800597190857,0.6974427700042725,0.48536667227745056,0.6644415855407715,0.4541163444519043,0.637876033782959,0.4485815167427063,0.7216677069664001,0.37521040439605713,0.6983554363250732,0.3124731481075287,0.6886368989944458,0.27417388558387756,0.6830567121505737,0.24182365834712982,0.7562035918235779,0.35219743847846985,0.7475748658180237,0.2716522812843323,0.7443075180053711,0.22116956114768982,0.7425937652587891,0.18018892407417297,0.7904543876647949,0.3499554991722107,0.8028838634490967,0.2681599259376526,0.8117572069168091,0.2156914323568344,0.818487286567688,0.17137376964092255,0.821408748626709,0.3646532893180847,0.848934531211853,0.3050861358642578,0.867597222328186,0.26525384187698364,0.8822537064552307,0.22893348336219788,Paper
0.7669479846954346,0.6537041664123535,0.7216365337371826,0.6483993530273438,0.6789425015449524,0.6047967672348022,0.6504673957824707,0.5688589811325073,0.6191981434822083,0.5499522089958191,0.6905184984207153,0.5168814063072205,0.6560880541801453,0.4470629394054413,0.6354127526283264,0.3988415598869324,0.6182464361190796,0.35819199681282043,0.7244899272918701,0.5046963691711426,0.705898642539978,0.4186892509460449,0.6902254819869995,0.3626692295074463,0.6751444339752197,0.31614962220191956,0.7608286142349243,0.5177050232887268,0.7613332271575928,0.4396717846393585,0.7566166520118713,0.39017969369888306,0.7508181929588318,0.3479400873184204,0.7948833703994751,0.5505253076553345,0.8175528645515442,0.5070805549621582,0.8308987617492676,0.4780277907848358,0.8414124846458435,0.4514783024787903,Paper
0.3342137634754181,0.6932399868965149,0.355754554271698,0.609765350818634,0.36093848943710327,0.5427688360214233,0.35258305072784424,0.49404022097587585,0.32417047023773193,0.4918791949748993,0.2672002613544464,0.4899900555610657,0.3074367642402649,0.4485747516155243,0.33162999153137207,0.4912070333957672,0.3308880925178528,0.5184518694877625,0.24496865272521973,0.5087815523147583,0.3001552224159241,0.4827268719673157,0.32399141788482666,0.5286681652069092,0.3193294405937195,0.5507720112800598,0.232497438788414,0.5384640693664551,0.29126667976379395,0.5156973600387573,0.3123566508293152,0.5559352040290833,0.3065083622932434,0.5776355862617493,0.2290058732032776,0.5742550492286682,0.2769513428211212,0.5499129891395569,0.29511892795562744,0.5741193294525146,0.2900536358356476,0.5927001237869263,Stone
0.2844868302345276,0.6843240857124329,0.30746352672576904,0.6026300191879272,0.3065215051174164,0.5321666598320007,0.28819921612739563,0.4819100499153137,0.25026190280914307,0.4792327582836151,0.262856662273407,0.5071992874145508,0.2660461664199829,0.45211321115493774,0.28477469086647034,0.494098961353302,0.28164392709732056,0.5218472480773926,0.23837782442569733,0.5215330123901367,0.24090608954429626,0.46955227851867676,0.2642952799797058,0.5193672776222229,0.2573583126068115,0.5436047315597534,0.21303343772888184,0.5434118509292603,0.21520587801933289,0.4887087941169739,0.24323585629463196,0.5365528464317322,0.23852097988128662,0.5639910101890564,0.1851445436477661,0.5733360648155212,0.19314558804035187,0.5210747718811035,0.21923652291297913,0.5495064854621887,0.21993176639080048,0.5755084753036499,Stone
0.3175305426120758,0.8827201724052429,0.3522297143936157,0.7576348781585693,0.3539164066314697,0.6620006561279297,0.3498832583427429,0.615534782409668,0.34353578090667725,0.6426255702972412,0.19555285573005676,0.5945881605148315,0.28543660044670105,0.5549167990684509,0.3296389579772949,0.6085382699966431,0.3357240855693817,0.6405792236328125,0.17148751020431519,0.6536538600921631,0.2860027253627777,0.6188387274742126,0.3228358030319214,0.6699916124343872,0.3182601034641266,0.6925179958343506,0.16940733790397644,0.7244336009025574,0.28167393803596497,0.6935471892356873,0.3119232654571533,0.731804370880127,0.29997655749320984,0.7451135516166687,0.1820327490568161,0.7933924794197083,0.2754676342010498,0.7664345502853394,0.3007352948188782,0.7886430025100708,0.28949132561683655,0.7982854247093201,Stone
0.2731460630893707,0.772775411605835,0.28296738862991333,0.6649177670478821,0.2764013111591339,0.5712726712226868,0.25385767221450806,0.5100846290588379,0.21596096456050873,0.5330020189285278,0.16695760190486908,0.5355383157730103,0.19424715638160706,0.47274234890937805,0.22891715168952942,0.51971834897995,0.22639396786689758,0.5541650652885437,0.1371859908103943,0.5695155262947083,0.18079665303230286,0.5181811451911926,0.22237657010555267,0.5758167505264282,0.20936362445354462,0.5951432585716248,0.11895102262496948,0.611953854560852,0.17207542061805725,0.5629011392593384,0.21243920922279358,0.6157314777374268,0.19998012483119965,0.6409587860107422,0.10983186215162277,0.6610138416290283,0.1597347855567932,0.6086423993110657,0.19224506616592407,0.6427550911903381,0.18286506831645966,0.6716322302818298,Stone
0.21512813866138458,0.7481040358543396,0.22315917909145355,0.6742321848869324,0.2192334085702896,0.6003468036651611,0.20072346925735474,0.5554642677307129,0.16846387088298798,0.567098081111908,0.11668328940868378,0.5774478912353516,0.1529230922460556,0.5290146470069885,0.18258769810199738,0.572832465171814,0.17707987129688263,0.5957927107810974,0.0936851054430008,0.6062183380126953,0.1406734436750412,0.559986412525177,0.17587748169898987,0.6053243279457092,0.16795429587364197,0.6243521571159363,0.08292962610721588,0.6429886817932129,0.13427072763442993,0.5975279211997986,0.16890636086463928,0.6374833583831787,0.16170178353786469,0.6578633785247803,0.08208368718624115,0.6844509840011597,0.12553875148296356,0.6373199224472046,0.15365180373191833,0.6608445048332214,0.14986532926559448,0.6814084053039551,Stone
0.22004522383213043,0.818550169467926,0.24816009402275085,0.7138347029685974,0.244877427816391,0.6348918080329895,0.24602702260017395,0.5855486392974854,0.23740801215171814,0.5971357226371765,0.11738632619380951,0.6114637851715088,0.1912231296300888,0.5585682392120361,0.21373501420021057,0.6051232218742371,0.20111113786697388,0.6321636438369751,0.10733138024806976,0.6325024962425232,0.1974596083164215,0.5815607309341431,0.21929994225502014,0.6358761787414551,0.20313005149364471,0.6556121706962585,0.11332951486110687,0.6580102443695068,0.20272913575172424,0.6120381951332092,0.21992771327495575,0.6582479476928711,0.20236116647720337,0.6763281226158142,0.13169966638088226,0.6862160563468933,0.20139643549919128,0.6535930633544922,0.21287313103675842,0.6859813332557678,0.19776716828346252,0.7025858759880066,Stone
0.29330649971961975,0.8060497641563416,0.339626669883728,0.751849889755249,0.3756253123283386,0.6746038794517517,0.34853798151016235,0.6260440945625305,0.2946125864982605,0.6193605661392212,0.3253454566001892,0.5412997007369995,0.34649068117141724,0.5397579669952393,0.3521747887134552,0.6134611368179321,0.34551578760147095,0.6291642785072327,0.2755328118801117,0.5465760231018066,0.3010847568511963,0.5602648258209229,0.3133014142513275,0.6331480145454407,0.3061625361442566,0.6354681253433228,0.23431402444839478,0.5769057869911194,0.261562317609787,0.6065424084663391,0.2812795341014862,0.6682864427566528,0.27538833022117615,0.6652641892433167,0.1970679759979248,0.618031919002533,0.22693860530853271,0.6426457166671753,0.24648018181324005,0.6864624619483948,0.2427089363336563,0.6857776641845703,Stone
0.31087756156921387,0.801691472530365,0.3320799469947815,0.6897010207176208,0.3217378258705139,0.6243074536323547,0.3177429735660553,0.5803489685058594,0.3066002130508423,0.5646846890449524,0.20253980159759521,0.621173083782196,0.2570798993110657,0.5509912371635437,0.2831505537033081,0.5818136930465698,0.28196030855178833,0.6091980338096619,0.1998126059770584,0.638985276222229,0.2757992744445801,0.5676968097686768,0.3001182973384857,0.6106501221656799,0.29127442836761475,0.6347751617431641,0.21187052130699158,0.6563494205474854,0.2883608043193817,0.5959336161613464,0.30616042017936707,0.6360390782356262,0.29408973455429077,0.6587972044944763,0.23527219891548157,0.6724429726600647,0.29580339789390564,0.628906786441803,0.3083542287349701,0.657534122467041,0.29748833179473877,0.6769394278526306,Stone
0.3037616014480591,0.7804279327392578,0.3375679850578308,0.7124886512756348,0.3555789291858673,0.6329604387283325,0.3282288610935211,0.5814487338066101,0.2842024564743042,0.569037914276123,0.3136711120605469,0.5660879611968994,0.3244728744029999,0.5171807408332825,0.33498066663742065,0.5830958485603333,0.33140549063682556,0.603841245174408,0.276851087808609,0.5782246589660645,0.28670379519462585,0.5276025533676147,0.30425670742988586,0.5969533920288086,0.2971125841140747,0.6093903183937073,0.24406106770038605,0.6014866232872009,0.25302770733833313,0.5631352066993713,0.2785727083683014,0.6273363828659058,0.27494174242019653,0.6421602964401245,0.21005314588546753,0.6329418420791626,0.21933594346046448,0.5947878360748291,0.24564871191978455,0.6363580226898193,0.24941875040531158,0.6567316651344299,Stone
0.8196800947189331,0.613904595375061,0.7565937638282776,0.5369945764541626,0.7186446189880371,0.4700113534927368,0.6964145302772522,0.4190101623535156,0.7132665514945984,0.3783847391605377,0.7926843762397766,0.37271928787231445,0.7321237325668335,0.3580113649368286,0.7338143587112427,0.4243824779987335,0.7563320398330688,0.4450347125530243,0.8126968741416931,0.3739490509033203,0.7387323379516602,0.36388295888900757,0.7435440421104431,0.4385106563568115,0.7730671763420105,0.4471501410007477,0.8329906463623047,0.3771519660949707,0.75449138879776,0.3674156665802002,0.7571970224380493,0.4409121572971344,0.7861471772193909,0.4525773525238037,0.849382221698761,0.390508770942688,0.778304934501648,0.37976646423339844,0.7763210535049438,0.43116462230682373,0.8025214672088623,0.4465487599372864,Stone
0.7386237978935242,0.5577822923660278,0.6893116235733032,0.4967193007469177,0.6627190113067627,0.43089988827705383,0.656617283821106,0.3662693500518799,0.6824668049812317,0.3186647593975067,0.7173600792884827,0.37112486362457275,0.6950414776802063,0.3222644329071045,0.6833595037460327,0.3759883642196655,0.6960246562957764,0.40037786960601807,0.7405792474746704,0.370514452457428,0.7102679014205933,0.3168579936027527,0.6979462504386902,0.3883138597011566,0.7189235091209412,0.4100549817085266,0.766579270362854,0.372581422328949,0.7305690050125122,0.3204764425754547,0.7168655395507812,0.3913204073905945,0.7384345531463623,0.4174220561981201,0.7959772944450378,0.3793855309486389,0.7542421817779541,0.33604422211647034,0.739959180355072,0.38231053948402405,0.7577676773071289,0.40872302651405334,Stone
